story,Crime_0,Crypto/net_0,Crypto/net_1,Crypto/net_2,Crypto/net_3,Crypto/net_4,Crypto/net_5,Crypto/net_6,Crypto/net_7,Crypto/net_8,Crypto/net_9,Crypto/net_10,Crypto/net_11,Crypto/net_12,Crypto/net_13,Inflation_0,Politics_0,Politics_1,Politics_2,Politics_3,Politics_4,Politics_5,Politics_6,Politics_7,Politics_8,Politics_9,Politics_10,Politics_11,Politics_12,Politics_13,Politics_14,Politics_15,Politics_16,Politics_17,Politics_18,Politics_19,Politics_20,Politics_21,Politics_22,Politics_23,Politics_24,Politics_25,Politics_26,Politics_27,Politics_28,Politics_29,Politics_30,Politics_31,Politics_32,Public services_0,Public services_1,Russia_0,Russia_1,Russia_2,Russia_3,Russia_4,Russia_5,Russia_6,Russia_7,Russia_8,Russia_9,Russia_10,Russia_11,Russia_12,Russia_13,Russia_14,Russia_15,Russia_16,Russia_17,Russia_18
81bf9ed9d77d973f39bdf58f1c113834a8d31d79,,,,,,,,,,,,,,,,,0.00014501472127694266,-0.00015727422836304622,-0.00020418881309557498,0.00021520248062525753,-0.0003791834103054602,-5.063272870137374e-05,-0.0003025801684650567,0.00019552874287962873,-0.0003514868551341526,-0.00021291341964088423,0.00021317372898769225,-0.00017861380828230967,0.00022242893287613262,-0.000278093659157972,0.000274773792354701,-0.00037902719970210564,0.00029802474849038624,-3.5061735802062693e-06,0.00021928486933128018,-0.0003161752054282131,0.0002301247598377773,-0.0002256865442354254,0.0004588955275255638,-4.719514349823514e-05,-0.0002299686442508974,-0.0004162622142395672,0.00033844734115978995,-4.481328332852029e-06,0.0002027940732040269,-0.000277016686695742,2.907680521025205e-05,0.0004792992086435474,-0.00037547835577574507,,,,,,,,,,,,,,,,,,,,,
81e0a7b1912959abbf2b1ba2ebeb4540a6b038e3,,,,,,,,,,,,,,,,,0.0001403640576655161,-0.00012845935945049008,-0.00018406528429156768,0.00020697869853928124,-0.0003169466684459178,-5.237788736135324e-05,-0.00022082672782211315,0.00019272615331270752,-0.0002267273619352549,-0.00018254861135723224,0.00020029069350641375,-0.00023586176197637953,0.00025304197474683855,-0.00021440650997777257,0.000263044985277905,-0.000345404228597639,0.00029275958570722195,1.1118021793730948e-05,0.0002258148378764842,-0.00026368377607080876,0.00021734665621805146,-0.00017471231820597567,0.000310002013170013,-0.0001292398835025107,-0.00019247721241811585,-0.0002729783796453576,0.0003267130290721613,2.9765678096654013e-05,0.0002670163198980702,-0.0002549282645304337,-0.0002820254019708201,0.00023857997285991583,-0.00032635857879096753,,,,,,,,,,,,,,,,,,,,,
820e36c34df79fd04d34304985b0871ec35ccedf,,,,,,,,,,,,,,,,,8.689137375432319e-05,-6.330163311470397e-05,-9.136272024504882e-05,9.106987610245159e-05,-0.00015889932806201478,-3.0746233045846266e-05,-0.0001228254756284558,0.00010066814778565732,-0.00014828955697253538,-0.00010651660738036906,9.29366814620231e-05,-0.0001173614671453354,7.645099642716828e-05,-0.00012600249335676327,0.0001236385882580843,-0.00012972092824204865,0.00015329395753542994,4.394789736781584e-06,0.00011616305022095177,-0.00014529584310114303,0.00011059359363597385,-9.81901677324203e-05,0.0001606722534626332,-6.326280925647004e-05,-0.00010763183598982463,-0.00016647806116195133,0.0001268808040895115,3.6254465357901684e-05,8.78346725646547e-05,-0.0001408570162513916,-5.5847256690688815e-06,0.0001789841873787272,-0.0001657784762288787,,,,,,,,,,,,,,,,,,,,,
8228f73052dbb97050bd184c123061a61d326485,,,,,,,,,,,,,,,,,6.298622819957189e-05,-6.364899084786636e-05,-8.248817708661341e-05,9.104562002745271e-05,-0.00014629376346169765,-2.1120931601743584e-05,-0.00011426373026322443,8.167279595620915e-05,-0.00011436361899428403,-9.397871275859486e-05,0.00010471282017363064,-9.949275959941501e-05,9.32573067964085e-05,-0.00011501993508940148,0.00012958947374767672,-0.0001424942768381653,0.0001374262348003506,3.2928072596670666e-06,0.00011151267885152341,-0.00013998342530133082,0.00010633889539281717,-0.00010566515782031255,0.0001422205721876191,-5.16478796740617e-05,-8.997555598369106e-05,-0.00013549719424068847,0.00016759618149521653,1.5490862035675243e-05,0.00012413777025296587,-0.00012735005069994498,-0.00011195471456343408,0.00013380724887730516,-0.0001540259135059635,,,,,,,,,,,,,,,,,,,,,
825d843554d55b11f6b168f53303ece1ff5bddb1,,,,,,,,,,,,,,,,,0.00021221890252061672,-0.00020472735173836826,-0.00026461990920000094,0.00027011405786003014,-0.00045942860241633785,-5.6503937138168266e-05,-0.00034408644699037187,0.0002537263324473115,-0.000373946317613645,-0.0002715813869305983,0.0002498821643981367,-0.00027072148005445785,0.0002811262222076762,-0.0003337580460928511,0.00035324288004475737,-0.0004121502335404179,0.0003857384690484114,-2.472522121366039e-06,0.0002838204350507534,-0.0003437826513851506,0.00025474823560153986,-0.0002404273638245744,0.0004777077259077861,-0.00010416163862729641,-0.000271875140944347,-0.0004418749814868873,0.000393574979594499,3.393290514614772e-05,0.0002609979254097582,-0.00031517008389973474,-0.000125916107289379,0.0004767560834901749,-0.00043397724124799586,,,,,,,,,,,,,,,,,,,,,
82620419531e17a5f32e7dff3da9297e9cfd93c8,,,,,,,,,,,,,,,,,0.00017169610056514352,-0.00018367916276666724,-0.00022293781037856415,0.0002456126684715087,-0.0003597644049039579,-6.968506662015562e-05,-0.00027592553593972175,0.0002444828349781275,-0.00027209784058194217,-0.00022260427947080712,0.00023374436065257397,-0.00023320491439170915,0.00033393467809502157,-0.0002837519849553452,0.00030396400384544197,-0.00042192709942559634,0.00035912161506558473,1.2068943638998626e-05,0.00023228406690540898,-0.00031777482586204276,0.00025704653549452636,-0.00026666178658368205,0.00040102360957139935,-0.00015810741975037795,-0.00028865795455699833,-0.0003606025586177649,0.00039832196304220586,9.23328898509075e-05,0.00025718414326796323,-0.00037297895368409344,-0.00042880148521771337,0.0002657574768444139,-0.00039482268925742844,,,0.0005050728295965917,-0.00040956242886238065,-0.0004183416509611379,-0.0006644149962468407,0.0007286484096733041,-0.0004531822262610495,0.00020068360968860527,-0.00025902415034572855,-0.0002879683729021293,0.0005658664035734491,-0.00037640416354865064,-0.0006537024865839756,-0.0001421548493717423,-0.0005993131580960764,0.00013154634850434384,-0.0006442559353938258,0.0006457155566632,-0.0005868304168785812,0.000485546475529177
826b07b904cfed2e2a9b6c818d7cb81e7b0dbf49,,,,,,,,,,,,,,,,,1.6271361446266749e-06,1.046824392563548e-05,2.0502198154538447e-05,-4.923317490026165e-06,2.0465776065561547e-05,6.039539598641622e-06,7.883424096070022e-06,-1.6438454922735625e-05,4.787889727867113e-06,1.8986613677903793e-05,-5.6212531233159347e-05,7.267669832276542e-08,-2.4429639764318236e-05,2.8360706349385103e-05,-2.4031964797369777e-05,3.576670571424637e-05,-2.245365483887396e-05,1.2613271863378383e-05,-2.846592619725827e-06,2.752168563112335e-05,-5.792658987058399e-05,3.3984830552396435e-05,-2.8546337470573575e-05,2.0808866112510855e-05,2.638825212198703e-05,1.862806960820036e-05,-2.8972274896651306e-05,8.464539417158868e-06,-1.0243432270527048e-05,3.0878942397616674e-05,5.26021866339963e-05,-2.8709134858124965e-05,7.413959166129936e-05,,,,,,,,,,,,,,,,,,,,,
828dd47996fda6bd5da60beaa1eff5ab19031ef2,,,,,,,,,,,,,,,,,0.00010530068211810083,-7.375556906909458e-05,-0.00011123197762646377,0.00010653898406882869,-0.00017277644132792887,-5.8823489512343125e-05,-0.00016813672727091476,0.0001210904141765866,-0.00017523570035779122,-0.00010252564039017775,0.00012330558158351907,-0.0001533825326159756,0.00023113132974568354,-0.0001283007655259764,0.00020609657161342918,-0.00022746726336560772,0.00018242463055279697,4.5153250701087094e-07,0.00013876442407156615,-0.0002053982056703323,0.00019017414331707895,-0.00011420621298313481,0.0002041110947060196,-8.014157545513491e-05,-0.00019210483409843926,-0.00021163672595261634,0.00022309023008200738,1.0273403911168341e-05,0.00013434906951551744,-0.00021435459607892687,-0.0001620697476790591,0.00016569905211031568,-0.00023399468562078666,,,,,,,,,,,,,,,,,,,,,
8291da85df1fbd9b9f09106c5d18e74ebf7face3,,,,,,,,,,,,,,,,,0.00019733998520467857,-0.00019122486825991127,-0.0002311886382394963,0.00025609058374886104,-0.00039677534486055036,-7.832017474004761e-05,-0.0003526897158652268,0.00025755710302254677,-0.00038999772969679474,-0.0002516350462566364,0.00027050665242536927,-0.0002692669011851147,0.0002692858223695931,-0.00030556740988672143,0.0003571429960274698,-0.0004514685996757763,0.0003620250362403927,2.1148348342401712e-05,0.00025479264570954063,-0.0003898458140448244,0.0003193081423716476,-0.000264751199115461,0.0004921068782069806,-9.590189345875975e-05,-0.00027025368058241153,-0.0004547232649210716,0.0004062405385396885,4.538084199373165e-05,0.0002656349510813792,-0.0003114208503676363,-0.00014404817311749465,0.0003998782677744283,-0.00043961353156225357,,,,,,,,,,,,,,,,,,,,,
82c1235ecdc5030d47bccfd48f5be341ad50ea1b,,,,,,,,,,,,,,,,,0.00019378561912722212,-0.00018791381877867046,-0.0002625742277206904,0.0002752865496919027,-0.0004463111626551941,-4.000609656856693e-05,-0.00029847880820535076,0.0002350059817753413,-0.00032058183318830845,-0.00024381934408385716,0.0003110142389021704,-0.0003023905410728977,0.00031142532801189975,-0.000348819215799827,0.00034966230818896365,-0.00040808592970750367,0.0003917844842630867,8.002976908748729e-07,0.000265616439296997,-0.00037695259246873147,0.0003252602520522939,-0.00024036669851473325,0.0004412073971218492,-0.00014145610671565236,-0.00026269629215908813,-0.00035935315301993177,0.00039812084467312004,-3.4153414747740556e-06,0.00028876438380915953,-0.00034073971415741116,-0.00018398844622123894,0.0003241866970568512,-0.0004695301340455803,0.00040082401631937167,0.00048608389255672493,,,,,,,,,,,,,,,,,,,
830fd3ea4496abb20af91b4557ad6a7ad8d50062,,,,,,,,,,,,,,,,,1.800198402496633e-05,-4.4303663730033594e-05,-5.529898083340458e-05,3.699850967865337e-05,-8.64098669257486e-05,-3.6218314274284844e-05,-3.7963867861070025e-05,5.427383454814069e-05,2.431701919450085e-06,3.2141525048054584e-05,6.064641671479009e-05,-7.201414809600792e-05,0.00013242196656151092,-6.85773917572492e-05,8.860326235934904e-05,-0.00012780441590867634,9.146945595469524e-05,1.0984487942183071e-05,6.718119213792751e-05,-8.388657848484148e-05,6.229060235422725e-05,-7.325512918598616e-05,5.270863843348796e-05,-9.029863778593467e-05,-9.300038842253598e-05,-6.808237018085623e-05,0.0001415382980043639,1.2160539404052017e-05,0.00021107055786820332,-0.00011890899875788212,-0.00039581935775269623,-6.538080842479339e-05,-9.546712008253627e-05,,,,,,,,,,,,,,,,,,,,,
8323b1eacc2326d9ba4e4620c9d4e988b59686d7,,,,,,,,,,,,,,,,,6.465278000052924e-05,-6.622524939270118e-05,-7.98413549171621e-05,7.69432222181755e-05,-0.00015755576549903163,-2.7670835804392616e-05,-0.00010888177269809473,9.437725159527457e-05,-0.00011411765777637293,-6.12064208375354e-05,8.604566428056635e-05,-9.444366268222717e-05,0.00010383196701110275,-0.0001145822168011865,0.00012196543107965079,-0.00016827884187941617,0.00014136038800118716,9.678975927651258e-06,9.652462387909873e-05,-0.00012867263250235277,0.00010543931220807594,-9.50287088203628e-05,0.00019361659238275155,-2.9504127274783026e-05,-0.00010450255919928624,-0.00018622040552515498,0.0001530104457736164,-5.0773242143485266e-06,0.00010730808903293797,-0.00012582620140350157,-5.4625332895851496e-05,0.0002004595258273251,-0.0001831151631914575,,,,,,,,,,,,,,,,,,,,,
834d540c93202ab29f7b3cf46d1c171b0de893ee,,,,,,,,,,,,,,,,,0.00033685642871411273,-0.00031768427647859337,-0.0003851365481544358,0.0003545371142157206,-0.0006726903484831706,-9.332005943505468e-05,-0.00048590679657679544,0.0003493791504987877,-0.0005312068556018179,-0.00035316842111719955,0.0004102396009296115,-0.00040281529342521674,0.00038558419193996404,-0.0004521313264530772,0.0004960055022082915,-0.0005684008114037272,0.0005428205380500659,-1.9456440711013796e-07,0.0003665687669781721,-0.0005274163197876606,0.0004052796128448332,-0.0003511005645237007,0.0006186986209027459,-0.00017432598109053652,-0.00035099994934020677,-0.0005671767901623259,0.0005624323822327067,4.100571815976125e-06,0.00039181916695706174,-0.0004405046954651789,-0.0003785365650830054,0.000462587048282444,-0.000551158709996326,,,,,,,,,,,,,,,,,,,,,
8355c2c199080a81118dad360edcd475f3dcdbf5,,,,,,,,,,,,,,,,,5.109874647520357e-05,-4.8893096000802e-05,-7.293296266754247e-05,8.327520272174293e-05,-0.00013070026021913805,-1.4175500718699833e-05,-8.199161970415394e-05,6.977956524660673e-05,-8.877187417923933e-05,-6.740609289060791e-05,8.547121189971478e-05,-9.132043962649868e-05,8.121153507039484e-05,-9.595825527747921e-05,0.00010759515687859826,-0.0001302442099423792,0.00011658862212114669,-1.6515127437916814e-06,7.790096589888236e-05,-0.0001276860025056964,0.00010649821371254035,-9.364043588930724e-05,0.00016321148521031726,-4.5636331205590665e-05,-9.241343724675498e-05,-0.00010673533162020184,0.00013271369088123955,2.5675309283045803e-06,8.151789895776486e-05,-0.00011394170505121804,-2.5473486043560574e-05,0.00013395851252002424,-0.00014610775486406788,,,,,,,,,,,,,,,,,,,,,
836d3cd6e66c462e046e38ae01e5276b1fc92123,,,,,,,,,,,,,,,,,6.857699434721514e-05,-5.940543725752827e-05,-8.265708104336817e-05,7.686591900674599e-05,-0.0001519443382863324,-1.2960499975387556e-05,-0.00012263180710721662,6.905769371918846e-05,-0.0001391523205744739,-8.432662113955691e-05,9.035420961783297e-05,-8.57815019125393e-05,8.571506598972019e-05,-0.00010144507786585268,0.00011386055360403791,-0.00011649555232227688,0.00012748681244015698,-3.486862548939195e-06,8.863149634902393e-05,-0.0001322700875267194,9.165957015502921e-05,-9.577678723787775e-05,0.00013563268121082647,-4.7905987868609014e-05,-8.112420065431214e-05,-0.0001527579216366985,0.00012373117203811604,1.5750368931054316e-05,8.53090839744197e-05,-0.0001213120899788398,-3.340391933215716e-05,0.00017177215649478723,-0.00011836574377024358,,,,,,,,,,,,,,,,,,,,,
83a122a21880846fa9bca10b647f83d0ceffbb77,,,,,,,,,,,,,,,,,1.9947448493616625e-05,-3.483514100429982e-05,-5.0954762511740354e-05,6.053505119767078e-05,-7.472890610195652e-05,-3.398004587937037e-05,-5.206231449379729e-05,3.9786081857316215e-05,-3.67152929980375e-05,-2.579415000451249e-05,5.2729696764916925e-05,-6.95501895360489e-05,0.00011045326679912917,-7.160440893875085e-05,9.209962855676065e-05,-0.0001351362215583845,9.32480215813181e-05,-9.389212262725518e-06,7.082270633101682e-05,-8.589472228538875e-05,5.3813685941289136e-05,-4.4093574719917476e-05,5.37877983258798e-05,-7.29733254148279e-05,-6.660951361498083e-05,-8.010980674577744e-05,0.00010722270164981522,-2.1088565410269513e-05,0.00015807295487925028,-8.15684017961167e-05,-0.00022368076544775992,6.436876922410738e-05,-8.629426638829206e-05,,,,,,,,,,,,,,,,,,,,,
83bd29c88f8d07dffa4c3f3e7c538f98e60fd144,,,,,,,,,,,,,,,,,6.835688949218322e-05,-7.466622833647967e-05,-9.51968073688844e-05,0.00010547254800649208,-0.00017639147514131827,-2.660977777380422e-05,-0.00013393072196178553,9.315170933010934e-05,-0.00013392176965113856,-9.797774680664979e-05,9.967529152704791e-05,-0.00011267823589638842,0.0001207392830786328,-0.00012411566492789503,0.00013833253716725492,-0.0001825950159313916,0.0001703823216716745,-1.1614773107817173e-06,0.0001059528205353727,-0.00014746096690067918,0.00010985021801889611,-0.00010056304759095588,0.00022130722949630956,-3.540402818623731e-05,-0.00010703833693623559,-0.00018141186147779082,0.0001851934968652435,1.334762961002215e-05,0.00011438955499134707,-0.00014374707042840378,-7.518433673413347e-05,0.00017990174737859076,-0.00020417145739356265,,,,,,,,,,,,,,,,,,,,,
83c8eac923b1ebe1e6acc08959e334468019d17d,,,,,,,,,,,,,,,,,0.0001255418575864049,-0.0001156079129941252,-0.0001620555550885781,0.00014648820607769767,-0.0002710568322172274,-5.610534201213918e-05,-0.0002041027465539678,0.00015916082856422357,-0.00022427635823797773,-0.00013297190688601264,0.00016394470752497444,-0.00017514119462890216,0.00025973030362801,-0.00017430341262126398,0.00020112758186762488,-0.0002147234566076242,0.00024363220023526232,-8.415148154231931e-06,0.00018733273071715303,-0.00020830118725490238,0.00016017702706242723,-0.00014263738148010595,0.0002490444832974326,-0.00010367805391640393,-0.00019118558216060983,-0.0002618699209932135,0.0002339775282393957,4.8413076638375034e-05,0.00020010093211413315,-0.00021041426819503527,-0.00016509814795242822,0.00030475065648686835,-0.0002485245961003058,,,,,,,,,,,,,,,,,,,,,
83cd07c4dd473959f50358b19c4bdc38ffdca0de,,,,,,,,,,,,,,,,,1.9485299866318626e-05,-3.5283787577155084e-05,-5.479235012455295e-05,6.048701897165388e-05,-7.941424588333613e-05,-3.075987643410126e-05,-4.158560227506545e-05,6.095112738130137e-05,-3.0176697559644735e-05,-4.554376569130918e-05,6.046287073881249e-05,-2.9433508172328044e-05,8.884231920230589e-05,-6.410544161121061e-05,7.562254983350036e-05,-0.00012907300861442637,9.627142443381057e-05,-1.55553306083903e-05,5.876220638219922e-05,-8.175938305660349e-05,7.104139937484565e-05,-6.0524735008685716e-05,9.163843270574299e-05,-6.50062021713996e-05,-7.895036929454069e-05,-9.413306062333054e-05,0.00011507967510870158,-1.6448951082981206e-05,0.00012822164231065863,-0.00010817146640516528,-0.00023010638075862677,8.673839534453358e-05,-0.00012326348837142457,,,,,,,,,,,,,,,,,,,,,
83e10bbb76868b544d043e639c27eb05f8f00d71,,,,,,,,,,,,,,,,,-0.00011093858140502287,0.00010412420469877913,0.00016334632875010828,-0.0001446585145508005,0.0002919556951408969,5.063731079654849e-05,0.0002600931319377284,-0.00018197273994570006,0.00029540328111119646,0.00021622149924274475,-0.00023322775263707042,0.00019946045493096144,-0.00019331477708592595,0.00026982113467224813,-0.0003048999425781676,0.0003405295226204402,-0.0003262481533216886,3.955346317894865e-06,-0.00022022450479197296,0.00033020119692717185,-0.00028591306622999333,0.00022394896407391084,-0.00042998888800219485,0.00011128127248476256,0.00026826282029968106,0.0004063313168266116,-0.00038194473485232,-1.4093428929460779e-05,-0.0002328667647013723,0.00035138180977754624,0.00010394908680168378,-0.000468804879135376,0.00044249988872851293,,,,,,,,,,,,,,,,,,,,,
83f67061ecea14dc06632f2a8da9c9eb52657cea,,,,,,,,,,,,,,,,,6.292867282275119e-05,-5.390072254758506e-05,-7.267511650809778e-05,7.718398761448508e-05,-0.0001286776276913736,-1.8537742681590704e-05,-0.00010356583308447574,8.239859265405824e-05,-0.00012037407902575233,-9.971203730697566e-05,8.095578274976123e-05,-8.392254674870005e-05,6.989886103518852e-05,-0.00010659035232708823,0.00011220472683928079,-0.00014068875412125343,0.0001336957445173205,1.3521902332776282e-05,9.014713298374376e-05,-0.00012860500634737874,9.918539282602161e-05,-8.6412659409838e-05,0.00018071377133773445,-3.0543730043716975e-05,-9.983275017620718e-05,-0.00015118838528943633,0.00013854753860326088,4.703127163676318e-06,7.307310232229663e-05,-0.00012776194001707438,-2.8053389467019288e-05,0.00013290073278160116,-0.00016863105715237596,,,0.00034686544807468567,-0.0003101435643124012,0.00032253486286699733,-0.00046384785165381527,0.0003407543466236709,-0.00019604782055796346,0.00031756168280097185,-0.00013948833036331158,-0.00043411831007047574,0.00045567931937929803,-0.000424885614237321,-0.00040708396518459423,0.0001380414876845201,-0.00041106668703377674,0.0004497223724614374,-0.0005312489228481883,0.0006413297322267419,-0.00021257035438751977,0.000607145351042253
84080c599dae28039cf22d274f1c827d9a7f88fb,,,,,,,,,,,,,,,,,0.00024901741306475637,-0.00020567634737433425,-0.0002703907241548368,0.0002843689031877488,-0.00047289252512353963,-5.421162876295647e-05,-0.0003576779049512919,0.00027710515009830253,-0.00037701314539146963,-0.0002963666671957334,0.0002930695837415711,-0.0003163998412399651,0.0002480555064036858,-0.0003275713508155666,0.00034295807745835687,-0.0003472085397037344,0.00042427484890499663,-2.2948879644186712e-06,0.00030116164412323043,-0.00037272163172722013,0.0003005796199812481,-0.0002531741556973758,0.0004195604039198171,-0.00015252733591112645,-0.00027364604717854124,-0.0004224096072101124,0.00040882550337419425,7.208948909894294e-05,0.00026252103319992327,-0.00033350392566847684,-0.00015543469260957785,0.0003395201083148387,-0.000452112833783924,,,,,,,,,,,,,,,,,,,,,
8422c90659d4c3e9b33993bd27a6be5146da474f,,,,,,,,,,,,,,,,,9.281145699170513e-05,-9.071190099389374e-05,-0.0001190159573715324,0.00011648115292548335,-0.00020619524975418614,-4.7861520965082686e-05,-0.00018198581583694776,0.00012742528882255265,-0.00020490866672935246,-9.044277870409745e-05,0.00010895029075358334,-0.000107933762150605,0.00017365812563234473,-0.0001589080543547809,0.0001506844060155133,-0.0002031625494765475,0.00017057817456090458,-5.998193640543737e-06,0.00013237356031355795,-0.0001852932466789224,0.00013511605323248348,-0.00015042704335797825,0.00021591073440538236,-6.618112650681778e-05,-0.00013261267337667402,-0.000281731940072553,0.00015505719654392437,2.599918029403134e-05,0.0001359060365121937,-0.00016385465555953635,5.621917032254918e-05,0.00046774707966337444,-0.0001919021646317879,,,,,,,,,,,,,,,,,,,,,
844dc188ce8ca620d5878965dd754ee606f5fbb0,,,,,,,,,,,,,,,,,0.00025561723992114174,-0.00027533462251401887,-0.00034662674782458746,0.0003806686849329926,-0.0006325014919734081,-8.562450076357532e-05,-0.0004885678638364911,0.00031447343774589466,-0.0005723991796057268,-0.000365683171072791,0.00039601342843750744,-0.00032700556280461677,0.00035314140559991944,-0.0004571596200539476,0.00045617951443695595,-0.0006413884185574215,0.0005022529863442895,-1.5536631974196223e-05,0.00033178873389505916,-0.0005444492357424305,0.0004067514453361778,-0.00037626475053708817,0.000736060885100775,-0.00010190463985004814,-0.00036845224421860336,-0.0005962262803673158,0.0005794379205847296,-1.4932128154631396e-05,0.00028996763316192856,-0.00044671357827997605,-1.8209235953780753e-05,0.0005294667245143582,-0.0006103625740462712,,,,,,,,,,,,,,,,,,,,,
8450c16a003ff46e73cae6dba165b22fc321676c,,,,,,,,,,,,,,,,,6.778629380384198e-05,-6.993840415292848e-05,-8.707447195857457e-05,8.778376307150434e-05,-0.00014935268811976533,-1.8003702706229228e-05,-0.00011145821607888898,8.90772553574919e-05,-0.00013329780265506773,-9.796393498182716e-05,9.4477872566511e-05,-9.869282062629012e-05,8.979912344153069e-05,-0.00010344576924123882,0.00012127634879460618,-0.00013409562738564738,0.00015101820443605337,1.9254694439354994e-06,9.547246764203348e-05,-0.00013944361424473922,0.00011525870741156794,-8.886986322100053e-05,0.00014965915605284806,-5.231954318243266e-05,-0.00011901029923157036,-0.00015162738380626486,0.00015044670770849482,5.555019771578714e-06,0.00010588299673020812,-0.0001246405789551922,8.708884910508868e-06,0.00017941026094652369,-0.00017602215514740736,,,,,,,,,,,,,,,,,,,,,
84cc5a17ea2517ebe562a9519e4bf161eabb05ed,,,,,,,,,,,,,,,,,0.00011248081010660385,-0.00010647767935337079,-0.00014742779624566597,0.00015537962607414801,-0.0002653459707097963,-2.921503847896227e-05,-0.00019428091515526794,0.00015153210199439433,-0.0002206164786362735,-0.00016496814165219175,0.00016679086094030548,-0.0001682893513865163,0.00016467075510722144,-0.0001900844036687578,0.000203675177643254,-0.0002473035667029436,0.00023533275069799995,5.843567274848655e-07,0.0001632313030739995,-0.00022393157152505723,0.0001832296580531979,-0.00015620493817520404,0.0003024602004693701,-7.725316912976015e-05,-0.00016476132512284057,-0.0002537342943423613,0.000277706159177582,1.6701993497426435e-05,0.00015527341593245307,-0.00019482584840982165,-9.548562717823662e-05,0.00022126097037216156,-0.0002959281351562872,,,,,,,,,,,,,,,,,,,,,
8531d664d26c95b7fa76dc0f4449bcdc3402a05e,,,,,,,,,,,,,,,,,0.00010355901676360398,-0.00010761417433251006,-0.00014019850808301985,0.00014321929135946584,-0.0002551768639722767,-3.501564792000072e-05,-0.00022001752631116588,0.00013983870080484648,-0.00021483430029303513,-0.00014832704434246911,0.00014334158475094066,-0.00014974609355729155,0.0001650447580905858,-0.00018518676297366976,0.00021044475625178196,-0.00025153781120481526,0.0002317315358239012,8.759875141126994e-07,0.0001434812047058214,-0.0002106136188387383,0.00015906288050895813,-0.0001491483560406054,0.0002992652555494583,-4.8691469433833967e-05,-0.0001671921526773362,-0.00027105568049944333,0.00024832479277577316,3.711233177695242e-05,0.00017268281093208143,-0.00018851328171884,-0.00010462755435965447,0.0003092602113300546,-0.0002603311434625495,,,,,,,,,,,,,,,,,,,,,
855e727dd135d7bb37a807081c75481dc13a720d,,,,,,,,,,,,,,,,,0.00010652179340520172,-9.902082372906823e-05,-0.00012690798709085079,0.00012294128289944617,-0.00023006780798738612,-2.849287447845989e-05,-0.00019628884330974964,0.00013134441345779397,-0.0002032465883326745,-0.00014597194859040284,0.00012858398480652223,-0.00013515107756125735,0.00014187610942592932,-0.00017467793374951828,0.0001862959999309582,-0.0002054985863481722,0.00021201612581849612,-3.7153498172700684e-06,0.00015022907910386993,-0.00018914785751318716,0.00014124986920256634,-0.00012865851961024537,0.0002518598704323179,-5.5314091196866335e-05,-0.00015039329456224197,-0.0002457802490870866,0.0002168135517700545,4.008645654779682e-05,0.00013263296677039886,-0.00017633901755085668,-5.179423079025602e-05,0.0002469098810205829,-0.00023961862585040235,,,,,,,,,,,,,,,,,,,,,
855eb5d78404634e499a64bf36d62f09cda4b38e,,,,,,,,,,,,,,,,,4.374839321745911e-05,-4.344319680801399e-05,-6.186068353055118e-05,6.402858874964527e-05,-0.00011221966731092374,-1.1746235021167498e-05,-6.504017200924001e-05,5.8810295270622474e-05,-6.99251219585853e-05,-5.1978310873799626e-05,5.189479323259471e-05,-5.526379065400256e-05,6.277167609378146e-05,-7.151850168947806e-05,8.659923391305942e-05,-8.482156521017923e-05,0.00011064961269516646,6.112020320699345e-06,6.320840817417923e-05,-8.920340228829729e-05,6.523093469926682e-05,-5.331129721781964e-05,0.00010841681524487146,-3.3971834450759044e-05,-6.971585033506601e-05,-0.00012058109439486424,0.00011712419480879602,1.5888033466165705e-06,9.010166838409493e-05,-8.876992334865409e-05,-0.00012709371575770148,7.662922069002652e-05,-0.00011976988390596192,,,,,,,,,,,,,,,,,,,,,
858d18de564ad9effb7b8731abdd4cd1d7f17847,,,,,,,,,,,,,,,,,0.0002013457178656081,-0.0001584476181354976,-0.0002047827079664561,0.0002551932910944862,-0.0003557260113289495,-2.716002646224039e-05,-0.00026033383777420593,0.00019526351331442486,-0.00025089194200017865,-0.0002390726216569253,0.00020225418111059643,-0.0002974341005923115,0.00020692914288947725,-0.00026950855524931084,0.00029385885045294193,-0.00026773460695810253,0.00035045173540604964,3.2925411358726515e-06,0.00024037864274850174,-0.0002954639170657272,0.00021205321476612266,-0.0002015934243516568,0.00032308481611703676,-0.0001345070946272044,-0.00020388791546760215,-0.00028316152198996176,0.00029234435130719584,5.5651395019662555e-05,0.0002401728250245648,-0.0002760560179626611,-0.00019927677400679873,0.00026035190806887056,-0.0003313877744098694,,,,,,,,,,,,,,,,,,,,,
